,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,II_00,II_01,II_10,II_11,IX_00,IX_01,IX_10,IX_11,IY_00,IY_01,IY_10,IY_11,IZ_00,IZ_01,IZ_10,IZ_11,XI_00,XI_01,XI_10,XI_11,XX_00,XX_01,XX_10,XX_11,XY_00,XY_01,XY_10,XY_11,XZ_00,XZ_01,XZ_10,XZ_11,YI_00,YI_01,YI_10,YI_11,YX_00,YX_01,YX_10,YX_11,YY_00,YY_01,YY_10,YY_11,YZ_00,YZ_01,YZ_10,YZ_11,ZI_00,ZI_01,ZI_10,ZI_11,ZX_00,ZX_01,ZX_10,ZX_11,ZY_00,ZY_01,ZY_10,ZY_11,ZZ_00,ZZ_01,ZZ_10,ZZ_11
851,(0.3960738514863486+0j),(-0.12677777315862515-0.24165997744264658j),(0.10200718389112948+0.3300864311734163j),(-0.12231042097631527+0.1743698669520441j),(-0.12677777315862515+0.24165997744264658j),(0.1880259153316186+0j),(-0.23404959146763155-0.04341758202767387j),(-0.06723992308226115-0.13043970668198362j),(0.10200718389112948-0.3300864311734163j),(-0.23404959146763155+0.04341758202767387j),(0.30136429648730606+0j),(0.11381863587529709+0.14684127523284274j),(-0.12231042097631527-0.1743698669520441j),(-0.06723992308226115+0.13043970668198362j),(0.11381863587529709-0.14684127523284274j),(0.11453593669472671+0j),(451+0j),(177+0j),(265+0j),(107+0j),(428+0j),(103+0j),(254+0j),(215+0j),(78+0j),(253+0j),(625+0j),(44+0j),(403+0j),(204+0j),(273+0j),(120+0j),(201+0j),(373+0j),(320+0j),(106+0j),(116+0j),(403+0j),(406+0j),(75+0j),(113+0j),(230+0j),(406+0j),(251+0j),(206+0j),(394+0j),(286+0j),(114+0j),(501+0j),(86+0j),(96+0j),(317+0j),(258+0j),(327+0j),(354+0j),(61+0j),(169+0j),(157+0j),(413+0j),(261+0j),(545+0j),(74+0j),(74+0j),(307+0j),(423+0j),(180+0j),(304+0j),(93+0j),(445+0j),(111+0j),(237+0j),(207+0j),(89+0j),(242+0j),(633+0j),(36+0j),(404+0j),(187+0j),(294+0j),(115+0j)
852,(0.13011407465946093+0j),(0.11657604271446582+0.2051473134390043j),(0.08041521875887148+0.06568110957007682j),(0.15180883079477375+0.15389110311872245j),(0.11657604271446582-0.2051473134390043j),(0.4278967828186275+0j),(0.1756058382517195-0.06794132207721722j),(0.37864942158702103-0.10147371080242877j),(0.08041521875887148-0.06568110957007682j),(0.1756058382517195+0.06794132207721722j),(0.08285510687916733+0j),(0.17150703182646368+0.01847774177768027j),(0.15180883079477375-0.15389110311872245j),(0.37864942158702103+0.10147371080242877j),(0.17150703182646368-0.01847774177768027j),(0.35913403564274415+0j),(171+0j),(443+0j),(88+0j),(298+0j),(235+0j),(701+0j),(31+0j),(33+0j),(78+0j),(461+0j),(187+0j),(274+0j),(175+0j),(409+0j),(127+0j),(289+0j),(402+0j),(166+0j),(376+0j),(56+0j),(765+0j),(170+0j),(18+0j),(47+0j),(390+0j),(162+0j),(382+0j),(66+0j),(410+0j),(183+0j),(351+0j),(56+0j),(117+0j),(443+0j),(220+0j),(220+0j),(299+0j),(637+0j),(33+0j),(31+0j),(170+0j),(321+0j),(143+0j),(366+0j),(138+0j),(455+0j),(208+0j),(199+0j),(167+0j),(412+0j),(95+0j),(326+0j),(217+0j),(722+0j),(30+0j),(31+0j),(102+0j),(441+0j),(192+0j),(265+0j),(181+0j),(396+0j),(119+0j),(304+0j)
853,(0.45893760666097816+0j),(-0.16885438797846408+0.04870984886107644j),(-0.22637337332524837+0.20645747370973336j),(0.2878463058509545+0.20175316043205405j),(-0.16885438797846408-0.04870984886107644j),(0.06729553923539164+0j),(0.10520090105355293-0.05193437456433783j),(-0.08449241311157057-0.1047808150449033j),(-0.22637337332524837-0.20645747370973336j),(0.10520090105355293+0.05193437456433783j),(0.20453671967353057+0j),(-0.05122110521725104-0.2290062158848959j),(0.2878463058509545-0.20175316043205405j),(-0.08449241311157057+0.1047808150449033j),(-0.05122110521725104+0.2290062158848959j),(0.2692301344300997+0j),(439+0j),(102+0j),(220+0j),(239+0j),(154+0j),(93+0j),(521+0j),(232+0j),(178+0j),(233+0j),(513+0j),(76+0j),(441+0j),(90+0j),(217+0j),(252+0j),(145+0j),(395+0j),(202+0j),(258+0j),(179+0j),(57+0j),(136+0j),(628+0j),(65+0j),(378+0j),(262+0j),(295+0j),(154+0j),(407+0j),(185+0j),(254+0j),(272+0j),(261+0j),(443+0j),(24+0j),(101+0j),(154+0j),(567+0j),(178+0j),(227+0j),(200+0j),(464+0j),(109+0j),(254+0j),(291+0j),(428+0j),(27+0j),(492+0j),(91+0j),(194+0j),(223+0j),(159+0j),(85+0j),(531+0j),(225+0j),(184+0j),(265+0j),(470+0j),(81+0j),(455+0j),(83+0j),(235+0j),(227+0j)
854,(0.11565885636586955+0j),(-0.0745696968184971-0.14548210297417813j),(0.22821005998471147-0.07485909931252112j),(0.017203574396406573+0.1325764841157609j),(-0.0745696968184971+0.14548210297417813j),(0.23107337223575197+0j),(-0.05297385761684367+0.33531975851115403j),(-0.17785383400253252-0.06383753286092006j),(0.22821005998471147+0.07485909931252112j),(-0.05297385761684367-0.33531975851115403j),(0.49874015739558825+0j),(-0.05186396990642714+0.2727256041431786j),(0.017203574396406573-0.1325764841157609j),(-0.17785383400253252+0.06383753286092006j),(-0.05186396990642714-0.2727256041431786j),(0.1545276140027907+0j),(130+0j),(234+0j),(483+0j),(153+0j),(506+0j),(44+0j),(121+0j),(329+0j),(405+0j),(235+0j),(247+0j),(113+0j),(192+0j),(215+0j),(448+0j),(145+0j),(123+0j),(245+0j),(296+0j),(336+0j),(215+0j),(332+0j),(187+0j),(266+0j),(88+0j),(516+0j),(363+0j),(33+0j),(131+0j),(244+0j),(266+0j),(359+0j),(297+0j),(74+0j),(113+0j),(516+0j),(342+0j),(222+0j),(91+0j),(345+0j),(252+0j),(379+0j),(171+0j),(198+0j),(308+0j),(50+0j),(101+0j),(541+0j),(163+0j),(209+0j),(469+0j),(159+0j),(496+0j),(51+0j),(103+0j),(350+0j),(391+0j),(261+0j),(214+0j),(134+0j),(159+0j),(228+0j),(473+0j),(140+0j)
855,(0.6306635977879524+0j),(-0.09821990641903722+0.014558703075815867j),(-0.12539362475964866-0.352575129265414j),(0.2818000873614691-0.06019839048575465j),(-0.09821990641903722-0.014558703075815867j),(0.015632907760642814+0j),(0.011389770228912396+0.0578049294116105j),(-0.045277369428646+0.0028700506701220263j),(-0.12539362475964866+0.352575129265414j),(0.011389770228912396-0.0578049294116105j),(0.22204037683172267+0j),(-0.022375604290863396+0.16951065035487395j),(0.2818000873614691+0.06019839048575465j),(-0.045277369428646-0.0028700506701220263j),(-0.022375604290863396-0.16951065035487395j),(0.13166311761968208+0j),(597+0j),(39+0j),(241+0j),(123+0j),(319+0j),(40+0j),(525+0j),(116+0j),(726+0j),(89+0j),(91+0j),(94+0j),(630+0j),(32+0j),(203+0j),(135+0j),(247+0j),(411+0j),(160+0j),(182+0j),(240+0j),(109+0j),(165+0j),(486+0j),(380+0j),(450+0j),(32+0j),(138+0j),(267+0j),(401+0j),(143+0j),(189+0j),(303+0j),(346+0j),(49+0j),(302+0j),(142+0j),(203+0j),(221+0j),(434+0j),(221+0j),(618+0j),(123+0j),(38+0j),(340+0j),(341+0j),(31+0j),(288+0j),(618+0j),(42+0j),(211+0j),(129+0j),(318+0j),(45+0j),(505+0j),(132+0j),(749+0j),(90+0j),(96+0j),(65+0j),(635+0j),(33+0j),(209+0j),(123+0j)
856,(0.40178395777156195+0j),(-0.20356923220843037+0.4064508771867032j),(-0.16374957217174796+0.035869716877044815j),(-0.07023249762880081+0.026032642638847588j),(-0.20356923220843037-0.4064508771867032j),(0.5143130875953466+0j),(0.11925227885235033+0.14747773119814322j),(0.06191926176546769+0.05785849520430473j),(-0.16374957217174796-0.035869716877044815j),(0.11925227885235033-0.14747773119814322j),(0.06993947476431275+0j),(0.030947788531058867-0.004339681202726962j),(-0.07023249762880081-0.026032642638847588j),(0.06191926176546769-0.05785849520430473j),(0.030947788531058867+0.004339681202726962j),(0.01396347986877875+0j),(429+0j),(476+0j),(74+0j),(21+0j),(126+0j),(305+0j),(390+0j),(179+0j),(224+0j),(213+0j),(277+0j),(286+0j),(428+0j),(476+0j),(74+0j),(22+0j),(304+0j),(601+0j),(76+0j),(19+0j),(170+0j),(249+0j),(207+0j),(374+0j),(74+0j),(343+0j),(322+0j),(261+0j),(297+0j),(619+0j),(65+0j),(19+0j),(142+0j),(779+0j),(41+0j),(38+0j),(94+0j),(324+0j),(83+0j),(499+0j),(117+0j),(312+0j),(39+0j),(532+0j),(129+0j),(768+0j),(48+0j),(55+0j),(412+0j),(499+0j),(69+0j),(20+0j),(110+0j),(317+0j),(397+0j),(176+0j),(222+0j),(199+0j),(276+0j),(303+0j),(411+0j),(506+0j),(62+0j),(21+0j)
857,(0.18059405942567747+0j),(0.18206152969479275-0.08658619721492164j),(-0.21329917876439888+0.005630577110504867j),(0.07511929639511027+0.23699182102305216j),(0.18206152969479275+0.08658619721492164j),(0.22505485657835744+0j),(-0.21773199602280333-0.09659040464534721j),(-0.03789652087061958+0.27493367074656383j),(-0.21329917876439888-0.005630577110504867j),(-0.21773199602280333+0.09659040464534721j),(0.2521026616542791+0j),(-0.08133425625582216-0.282252505708327j),(0.07511929639511027-0.23699182102305216j),(-0.03789652087061958-0.27493367074656383j),(-0.08133425625582216+0.282252505708327j),(0.34224842234168606+0j),(204+0j),(235+0j),(259+0j),(302+0j),(51+0j),(271+0j),(419+0j),(259+0j),(221+0j),(47+0j),(243+0j),(489+0j),(205+0j),(231+0j),(296+0j),(268+0j),(390+0j),(48+0j),(218+0j),(344+0j),(143+0j),(146+0j),(461+0j),(250+0j),(126+0j),(152+0j),(474+0j),(248+0j),(412+0j),(38+0j),(225+0j),(325+0j),(315+0j),(124+0j),(516+0j),(45+0j),(170+0j),(128+0j),(650+0j),(52+0j),(177+0j),(85+0j),(649+0j),(89+0j),(317+0j),(103+0j),(545+0j),(35+0j),(225+0j),(236+0j),(241+0j),(298+0j),(50+0j),(255+0j),(407+0j),(288+0j),(234+0j),(50+0j),(235+0j),(481+0j),(226+0j),(234+0j),(233+0j),(307+0j)
858,(0.3281492219054646+0j),(-0.1098050785506266+0.06932141617456049j),(0.2543492891757704+0.2617120526759537j),(0.04186462741561689+0.26204062586480287j),(-0.1098050785506266-0.06932141617456049j),(0.05138703032126582+0j),(-0.02982360737887902-0.14130512076528517j),(0.04134728249412262-0.0965277521692135j),(0.2543492891757704-0.2617120526759537j),(-0.02982360737887902+0.14130512076528517j),(0.40587254373697756+0j),(0.24143719690782678+0.16971964469407158j),(0.04186462741561689-0.26204062586480287j),(0.04134728249412262+0.0965277521692135j),(0.24143719690782678-0.16971964469407158j),(0.21459120403629203+0j),(343+0j),(77+0j),(409+0j),(171+0j),(625+0j),(163+0j),(121+0j),(91+0j),(145+0j),(236+0j),(571+0j),(48+0j),(349+0j),(64+0j),(402+0j),(185+0j),(123+0j),(289+0j),(516+0j),(72+0j),(457+0j),(342+0j),(151+0j),(50+0j),(217+0j),(164+0j),(426+0j),(193+0j),(130+0j),(294+0j),(498+0j),(78+0j),(151+0j),(264+0j),(180+0j),(405+0j),(127+0j),(653+0j),(193+0j),(27+0j),(51+0j),(290+0j),(281+0j),(378+0j),(143+0j),(279+0j),(174+0j),(404+0j),(336+0j),(81+0j),(404+0j),(179+0j),(619+0j),(170+0j),(119+0j),(92+0j),(167+0j),(199+0j),(584+0j),(50+0j),(333+0j),(65+0j),(398+0j),(204+0j)
859,(0.12336257988663457+0j),(-0.16317015061764548+0.16135474240278896j),(0.11146015599314316-0.20663476228570343j),(-0.016742750868038146-0.009098997548003519j),(-0.16317015061764548-0.16135474240278896j),(0.42687053883639475+0j),(-0.41769934877084525+0.12752652012472832j),(0.01024419865871094+0.03393417240179842j),(0.11146015599314316+0.20663476228570343j),(-0.41769934877084525-0.12752652012472832j),(0.44682343227208193+0j),(0.00011364525512456286-0.036265535592874064j),(-0.016742750868038146+0.009098997548003519j),(0.01024419865871094-0.03393417240179842j),(0.00011364525512456286+0.036265535592874064j),(0.002943449004888286+0j),(174+0j),(383+0j),(420+0j),(23+0j),(431+0j),(221+0j),(181+0j),(167+0j),(476+0j),(191+0j),(101+0j),(232+0j),(200+0j),(358+0j),(425+0j),(17+0j),(144+0j),(397+0j),(230+0j),(229+0j),(71+0j),(548+0j),(299+0j),(82+0j),(260+0j),(429+0j),(149+0j),(162+0j),(171+0j),(397+0j),(217+0j),(215+0j),(154+0j),(402+0j),(281+0j),(163+0j),(335+0j),(289+0j),(95+0j),(281+0j),(133+0j),(514+0j),(308+0j),(45+0j),(163+0j),(420+0j),(252+0j),(165+0j),(172+0j),(378+0j),(431+0j),(19+0j),(409+0j),(231+0j),(184+0j),(176+0j),(495+0j),(188+0j),(105+0j),(212+0j),(169+0j),(397+0j),(419+0j),(15+0j)
860,(0.6197412763969089+0j),(0.04924156257620062+0.10220418622439292j),(-0.030288013279731803-0.059882048053120876j),(0.38509897585739067-0.26455085508503307j),(0.04924156257620062-0.10220418622439292j),(0.020767419658673004+0j),(-0.012281939870448629+0.00023699588651527118j),(-0.013030162502922993-0.08452821673129737j),(-0.030288013279731803+0.059882048053120876j),(-0.012281939870448629-0.00023699588651527118j),(0.00726629578983445+0j),(0.006741464996823378+0.05013904410262188j),(0.38509897585739067+0.26455085508503307j),(-0.013030162502922993+0.08452821673129737j),(0.006741464996823378-0.05013904410262188j),(0.3522250081545837+0j),(612+0j),(54+0j),(45+0j),(289+0j),(299+0j),(174+0j),(366+0j),(161+0j),(363+0j),(264+0j),(273+0j),(100+0j),(600+0j),(61+0j),(43+0j),(296+0j),(389+0j),(280+0j),(182+0j),(149+0j),(435+0j),(45+0j),(157+0j),(363+0j),(483+0j),(164+0j),(118+0j),(235+0j),(361+0j),(266+0j),(213+0j),(160+0j),(250+0j),(410+0j),(139+0j),(201+0j),(303+0j),(184+0j),(97+0j),(416+0j),(114+0j),(547+0j),(278+0j),(61+0j),(235+0j),(396+0j),(153+0j),(216+0j),(616+0j),(42+0j),(40+0j),(302+0j),(314+0j),(170+0j),(322+0j),(194+0j),(408+0j),(242+0j),(251+0j),(99+0j),(611+0j),(57+0j),(32+0j),(300+0j)
861,(0.08907619425369843+0j),(-0.06618577326804595+0.1589914371861347j),(-0.04387742932261184+0.10029352346684658j),(-0.0009866124224895897+0.19874053218190324j),(-0.06618577326804595-0.1589914371861347j),(0.3329602699137583+0j),(0.21161515916923804+0.0037959765393873884j),(0.35546357598816836-0.14590803956159465j),(-0.04387742932261184-0.10029352346684658j),(0.21161515916923804-0.0037959765393873884j),(0.13453672727893992+0j),(0.22425383585813105-0.09678537448117489j),(-0.0009866124224895897-0.19874053218190324j),(0.35546357598816836+0.14590803956159465j),(0.22425383585813105+0.09678537448117489j),(0.4434268085536034+0j),(129+0j),(339+0j),(167+0j),(365+0j),(119+0j),(682+0j),(152+0j),(47+0j),(67+0j),(483+0j),(221+0j),(229+0j),(110+0j),(324+0j),(153+0j),(413+0j),(180+0j),(286+0j),(458+0j),(76+0j),(573+0j),(229+0j),(79+0j),(119+0j),(300+0j),(269+0j),(375+0j),(56+0j),(205+0j),(254+0j),(470+0j),(71+0j),(114+0j),(352+0j),(355+0j),(179+0j),(322+0j),(486+0j),(158+0j),(34+0j),(329+0j),(207+0j),(123+0j),(341+0j),(107+0j),(345+0j),(361+0j),(187+0j),(109+0j),(339+0j),(150+0j),(402+0j),(159+0j),(648+0j),(148+0j),(45+0j),(80+0j),(476+0j),(219+0j),(225+0j),(128+0j),(317+0j),(154+0j),(401+0j)
862,(0.018846593451713294+0j),(-0.03911817950879946+0.017889714716923334j),(0.03878155186722171-0.1143140651553434j),(0.009826063202163126-0.044416885647471656j),(-0.03911817950879946-0.017889714716923334j),(0.09817550664931213+0j),(-0.18900549483699153+0.20045889097266612j),(-0.06255682864254294+0.08286496137902767j),(0.03878155186722171+0.1143140651553434j),(-0.18900549483699153-0.20045889097266612j),(0.7731749663356499+0j),(0.2896303118976431-0.031798771854485944j),(0.009826063202163126+0.044416885647471656j),(-0.06255682864254294-0.08286496137902767j),(0.2896303118976431+0.031798771854485944j),(0.10980293356332536+0j),(70+0j),(88+0j),(721+0j),(121+0j),(404+0j),(68+0j),(369+0j),(159+0j),(474+0j),(55+0j),(284+0j),(187+0j),(64+0j),(97+0j),(718+0j),(121+0j),(71+0j),(103+0j),(675+0j),(151+0j),(312+0j),(191+0j),(415+0j),(82+0j),(305+0j),(210+0j),(440+0j),(45+0j),(63+0j),(97+0j),(682+0j),(158+0j),(72+0j),(98+0j),(456+0j),(374+0j),(363+0j),(131+0j),(158+0j),(348+0j),(207+0j),(334+0j),(312+0j),(147+0j),(66+0j),(96+0j),(466+0j),(372+0j),(65+0j),(108+0j),(705+0j),(122+0j),(432+0j),(68+0j),(347+0j),(153+0j),(487+0j),(63+0j),(287+0j),(163+0j),(67+0j),(116+0j),(699+0j),(118+0j)
863,(0.6769111351365218+0j),(-0.13411385531053843+0.277447009805311j),(-0.13690077248113214-0.07900571554040785j),(-0.30108625643830933+0.09001345687465255j),(-0.13411385531053843-0.277447009805311j),(0.1402892706396562+0j),(-0.005258606273424258+0.07176491646547027j),(0.0965470941335453+0.10557283829668787j),(-0.13690077248113214+0.07900571554040785j),(-0.005258606273424258-0.07176491646547027j),(0.03690842608009949+0j),(0.05038676681589871-0.05334591947855237j),(-0.30108625643830933-0.09001345687465255j),(0.0965470941335453-0.10557283829668787j),(0.05038676681589871+0.05334591947855237j),(0.1458911681437224+0j),(657+0j),(165+0j),(57+0j),(121+0j),(259+0j),(228+0j),(469+0j),(44+0j),(414+0j),(55+0j),(305+0j),(226+0j),(680+0j),(153+0j),(45+0j),(122+0j),(311+0j),(497+0j),(145+0j),(47+0j),(95+0j),(407+0j),(343+0j),(155+0j),(158+0j),(338+0j),(295+0j),(209+0j),(340+0j),(477+0j),(141+0j),(42+0j),(190+0j),(608+0j),(168+0j),(34+0j),(141+0j),(349+0j),(200+0j),(310+0j),(270+0j),(214+0j),(48+0j),(468+0j),(187+0j),(647+0j),(130+0j),(36+0j),(669+0j),(146+0j),(61+0j),(124+0j),(270+0j),(209+0j),(456+0j),(65+0j),(434+0j),(52+0j),(280+0j),(234+0j),(647+0j),(154+0j),(50+0j),(149+0j)
864,(0.4404392989066104+0j),(0.18994079975349912+0.1467142408157835j),(0.03840627854772429-0.28145903310863046j),(-0.11531370067788388-0.30799101919009586j),(0.18994079975349912-0.1467142408157835j),(0.13078436917901926+0j),(-0.07719367727804839-0.13417354444277044j),(-0.152323930344991-0.09441005503930927j),(0.03840627854772429+0.28145903310863046j),(-0.07719367727804839+0.13417354444277044j),(0.18321305512622008+0j),(0.1867637255871305-0.10054704854931121j),(-0.11531370067788388+0.30799101919009586j),(-0.152323930344991+0.09441005503930927j),(0.1867637255871305+0.10054704854931121j),(0.2455632767881498+0j),(428+0j),(144+0j),(209+0j),(219+0j),(385+0j),(61+0j),(285+0j),(269+0j),(623+0j),(251+0j),(39+0j),(87+0j),(443+0j),(150+0j),(189+0j),(218+0j),(487+0j),(101+0j),(374+0j),(38+0j),(296+0j),(108+0j),(554+0j),(42+0j),(800+0j),(58+0j),(53+0j),(89+0j),(446+0j),(102+0j),(412+0j),(40+0j),(187+0j),(418+0j),(279+0j),(116+0j),(259+0j),(162+0j),(211+0j),(368+0j),(456+0j),(421+0j),(31+0j),(92+0j),(186+0j),(402+0j),(298+0j),(114+0j),(459+0j),(147+0j),(184+0j),(210+0j),(357+0j),(62+0j),(281+0j),(300+0j),(569+0j),(296+0j),(33+0j),(102+0j),(459+0j),(120+0j),(189+0j),(232+0j)
865,(0.08662265601401543+0j),(0.05464338361881778-0.01686630241150987j),(-0.04072850403626578-0.2631200474121442j),(-0.06846431450824492+0.01644588691613205j),(0.05464338361881778+0.01686630241150987j),(0.03775422829127573+0j),(0.02553972738439063-0.1739118799584017j),(-0.04639090151398968-0.0029562811505277377j),(-0.04072850403626578+0.2631200474121442j),(0.02553972738439063+0.1739118799584017j),(0.8183883253329367+0j),(-0.017764329866186854-0.21569588039496201j),(-0.06846431450824492-0.01644588691613205j),(-0.04639090151398968+0.0029562811505277377j),(-0.017764329866186854+0.21569588039496201j),(0.05723479036177222+0j),(142+0j),(40+0j),(747+0j),(71+0j),(423+0j),(14+0j),(451+0j),(112+0j),(672+0j),(82+0j),(195+0j),(51+0j),(104+0j),(40+0j),(775+0j),(81+0j),(135+0j),(34+0j),(419+0j),(412+0j),(238+0j),(201+0j),(353+0j),(208+0j),(483+0j),(267+0j),(84+0j),(166+0j),(149+0j),(36+0j),(403+0j),(412+0j),(122+0j),(69+0j),(581+0j),(228+0j),(232+0j),(186+0j),(487+0j),(95+0j),(556+0j),(201+0j),(185+0j),(58+0j),(105+0j),(75+0j),(591+0j),(229+0j),(126+0j),(61+0j),(736+0j),(77+0j),(407+0j),(27+0j),(472+0j),(94+0j),(695+0j),(58+0j),(209+0j),(38+0j),(129+0j),(40+0j),(755+0j),(76+0j)
866,(0.13312360811314033+0j),(-0.18993431655673926+0.12632959672112185j),(0.05768585844885356-0.17031571276996815j),(0.1723327707618345+0.03652146358934724j),(-0.18993431655673926-0.12632959672112185j),(0.39087140403656717+0j),(-0.24392697786086384+0.18825637033652984j),(-0.21121847331672045-0.2156447610274541j),(0.05768585844885356+0.17031571276996815j),(-0.24392697786086384-0.18825637033652984j),(0.24289531165533162+0j),(0.027951351156899035+0.2363048230945619j),(0.1723327707618345-0.03652146358934724j),(-0.21121847331672045+0.2156447610274541j),(0.027951351156899035-0.2363048230945619j),(0.23310967619496092+0j),(167+0j),(363+0j),(244+0j),(226+0j),(239+0j),(120+0j),(185+0j),(456+0j),(370+0j),(499+0j),(32+0j),(99+0j),(207+0j),(373+0j),(214+0j),(206+0j),(117+0j),(438+0j),(248+0j),(197+0j),(98+0j),(268+0j),(289+0j),(345+0j),(290+0j),(592+0j),(77+0j),(41+0j),(108+0j),(438+0j),(264+0j),(190+0j),(148+0j),(371+0j),(38+0j),(443+0j),(91+0j),(287+0j),(96+0j),(526+0j),(114+0j),(746+0j),(85+0j),(55+0j),(167+0j),(353+0j),(46+0j),(434+0j),(180+0j),(376+0j),(248+0j),(196+0j),(252+0j),(142+0j),(170+0j),(436+0j),(370+0j),(490+0j),(43+0j),(97+0j),(170+0j),(355+0j),(243+0j),(232+0j)
867,(0.30916041432192065+0j),(0.1755352666481621+0.09923280692647637j),(0.03243793954803125-0.3402237767217638j),(-0.21415672268194075+0.10125676615248196j),(0.1755352666481621-0.09923280692647637j),(0.13151677227800174+0j),(-0.0907857431900093-0.20358421144313807j),(-0.08909311483255243+0.12623060505985167j),(0.03243793954803125+0.3402237767217638j),(-0.0907857431900093+0.20358421144313807j),(0.3778117532450868+0j),(-0.13390059110247468-0.2250503134255526j),(-0.21415672268194075-0.10125676615248196j),(-0.08909311483255243-0.12623060505985167j),(-0.13390059110247468+0.2250503134255526j),(0.18151106015499102+0j),(306+0j),(128+0j),(378+0j),(188+0j),(393+0j),(75+0j),(325+0j),(207+0j),(655+0j),(61+0j),(33+0j),(251+0j),(338+0j),(137+0j),(358+0j),(167+0j),(401+0j),(78+0j),(158+0j),(363+0j),(121+0j),(331+0j),(442+0j),(106+0j),(405+0j),(291+0j),(121+0j),(183+0j),(391+0j),(66+0j),(205+0j),(338+0j),(171+0j),(285+0j),(477+0j),(67+0j),(183+0j),(284+0j),(459+0j),(74+0j),(443+0j),(262+0j),(143+0j),(152+0j),(168+0j),(316+0j),(452+0j),(64+0j),(315+0j),(150+0j),(359+0j),(176+0j),(354+0j),(86+0j),(336+0j),(224+0j),(613+0j),(57+0j),(44+0j),(286+0j),(320+0j),(135+0j),(370+0j),(175+0j)
868,(0.3036648625460633+0j),(-0.13649127355960614-0.01770384055636742j),(0.061631051040350264+0.21179902826449395j),(0.18421197804939965-0.33153876453528097j),(-0.13649127355960614+0.01770384055636742j),(0.062382238002577535+0j),(-0.04004993126874474-0.0916062944271282j),(-0.06347068904090095+0.15975970116199878j),(0.061631051040350264-0.21179902826449395j),(-0.04004993126874474+0.0916062944271282j),(0.16023327301735907+0j),(-0.1938532164887778-0.1957717464115685j),(0.18421197804939965+0.33153876453528097j),(-0.06347068904090095-0.15975970116199878j),(-0.1938532164887778+0.1957717464115685j),(0.47371962643399984+0j),(288+0j),(90+0j),(194+0j),(428+0j),(321+0j),(205+0j),(203+0j),(271+0j),(58+0j),(120+0j),(411+0j),(411+0j),(333+0j),(91+0j),(186+0j),(390+0j),(93+0j),(313+0j),(154+0j),(440+0j),(184+0j),(331+0j),(59+0j),(426+0j),(112+0j),(48+0j),(118+0j),(722+0j),(82+0j),(326+0j),(162+0j),(430+0j),(237+0j),(175+0j),(473+0j),(115+0j),(445+0j),(54+0j),(269+0j),(232+0j),(109+0j),(77+0j),(601+0j),(213+0j),(228+0j),(153+0j),(494+0j),(125+0j),(303+0j),(89+0j),(197+0j),(411+0j),(312+0j),(189+0j),(191+0j),(308+0j),(40+0j),(127+0j),(462+0j),(371+0j),(305+0j),(82+0j),(180+0j),(433+0j)
869,(0.15480093645947882+0j),(0.01813997552691246+0.2310444654629808j),(0.13660544835008548+0.18789313512138056j),(0.014486791834103813+0.15150002282257843j),(0.01813997552691246-0.2310444654629808j),(0.3469656254130671+0j),(0.29644322255252425-0.18186941606757784j),(0.22781536498803734-0.00386875159125738j),(0.13660544835008548-0.18789313512138056j),(0.29644322255252425+0.18186941606757784j),(0.34860821890954935+0j),(0.19667057350597097+0.11610885707962623j),(0.014486791834103813-0.15150002282257843j),(0.22781536498803734+0.00386875159125738j),(0.19667057350597097-0.11610885707962623j),(0.14962521921790461+0j),(182+0j),(328+0j),(340+0j),(150+0j),(398+0j),(455+0j),(121+0j),(26+0j),(113+0j),(244+0j),(417+0j),(226+0j),(227+0j),(291+0j),(353+0j),(129+0j),(310+0j),(221+0j),(414+0j),(55+0j),(672+0j),(178+0j),(30+0j),(120+0j),(291+0j),(53+0j),(416+0j),(240+0j),(299+0j),(259+0j),(383+0j),(59+0j),(59+0j),(452+0j),(169+0j),(320+0j),(151+0j),(702+0j),(77+0j),(70+0j),(151+0j),(198+0j),(72+0j),(579+0j),(63+0j),(428+0j),(154+0j),(355+0j),(195+0j),(328+0j),(335+0j),(142+0j),(417+0j),(441+0j),(118+0j),(24+0j),(108+0j),(246+0j),(444+0j),(202+0j),(188+0j),(328+0j),(336+0j),(148+0j)
